"export-plot data (NetLogo 6.1.0)"
"St111121_Jung_global.nlogo"
"11/07/2019 08:09:43:770 +0000"

"MODEL SETTINGS"
"scenario","ac","scenario-percent","pm10-parameters"
"""BAU""","100","""inc-sce""","100"

"""District level"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"1989","0","115","true","1989","0","15","true"
"1990","0","115","true","1990","0","15","true"
"1991","0","115","true","1991","0","15","true"
"1992","0","115","true","1992","0","15","true"
"1993","0","115","true","1993","0","15","true"
"1994","0","115","true","1994","0","15","true"
"1995","0","115","true","1995","0","15","true"
"1996","0","115","true","1996","0","15","true"
"1997","0","115","true","1997","0","15","true"
"1998","0","115","true","1998","0","15","true"
"1999","0","115","true","1999","0","15","true"
"2000","0","115","true","2000","0","15","true"
"2001","0","115","true","2001","0","15","true"
"2002","0","115","true","2002","0","15","true"
"2003","0","115","true","2003","0","15","true"
"2004","0","115","true","2004","0","15","true"
"2005","0","115","true","2005","0","15","true"
"2006","0","115","true","2006","0","15","true"
"2007","0","115","true","2007","0","15","true"
"2008","0","115","true","2008","0","15","true"
"2009","0","115","true","2009","0","15","true"
"2010","0","115","true","2010","0","15","true"
"2011","0","115","true","2011","0","15","true"
"2012","0","115","true","2012","0","15","true"
"2013","0","115","true","2013","0","15","true"
"2014","0","115","true","2014","0","15","true"
"2015","0","115","true","2015","0","15","true"
"2016","0","115","true","2016","0","15","true"
"2017","0","115","true","2017","0","15","true"
"2018","0","115","true","2018","0","15","true"
"2019","0","115","true","2019","0","15","true"
"2020","0","115","true","2020","0","15","true"
"2021","0","115","true","2021","0","15","true"
"2022","0","115","true","2022","0","15","true"
"2023","0","115","true","2023","0","15","true"
"2024","0","115","true","2024","0","15","true"
"2025","0","115","true","2025","0","15","true"
"2026","0","115","true","2026","0","15","true"
"2027","0","115","true","2027","0","15","true"
"2028","0","115","true","2028","0","15","true"
"2029","0","115","true","2029","0","15","true"
"2030","0","115","true","2030","0","15","true"
"2031","0","115","true","2031","0","15","true"
"2032","0","115","true","2032","0","15","true"
"2033","0","115","true","2033","0","15","true"
"2034","0","115","true","2034","0","15","true"
"2035","0","115","true","2035","0","15","true"
"2036","0","115","true","2036","0","15","true"
"2037","0","115","true","2037","0","15","true"
"2038","0","115","true","2038","0","15","true"
"2039","0","115","true","2039","0","15","true"
"2040","0","115","true","2040","0","15","true"
"2041","0","115","true","2041","0","15","true"
"2042","0","115","true","2042","0","15","true"
"2043","0","115","true","2043","0","15","true"
"2044","0","115","true","2044","0","15","true"
"2045","0","115","true","2045","0","15","true"
"2046","0","115","true","2046","0","15","true"
"2047","0","115","true","2047","0","15","true"
"2048","0","115","true","2048","0","15","true"
"2049","0","115","true","2049","0","15","true"
"2050","0","115","true","2050","0","15","true"
"2051","0","115","true","2051","0","15","true"
"2052","0","115","true","2052","0","15","true"
"2053","0","115","true","2053","0","15","true"
"2054","0","115","true","2054","0","15","true"
"2055","0","115","true","2055","0","15","true"
"2056","0","115","true","2056","0","15","true"
"2057","0","115","true","2057","0","15","true"
"2058","0","115","true","2058","0","15","true"
"2059","0","115","true","2059","0","15","true"
"2060","0","115","true","2060","0","15","true"
"2061","0","115","true","2061","0","15","true"
"2062","0","115","true","2062","0","15","true"
"2063","0","115","true","2063","0","15","true"
"2064","0","115","true","2064","0","15","true"
"2065","0","115","true","2065","0","15","true"
"2066","0","115","true","2066","0","15","true"
"2067","0","115","true","2067","0","15","true"
"2068","0","115","true","2068","0","15","true"
"2069","0","115","true","2069","0","15","true"
"2070","0","115","true","2070","0","15","true"
"2071","0","115","true","2071","0","15","true"
"2072","0","115","true","2072","0","15","true"
"2073","0","115","true","2073","0","15","true"
"2074","0","115","true","2074","0","15","true"
"2075","0","115","true","2075","0","15","true"
"2076","0","115","true","2076","0","15","true"
"2077","0","115","true","2077","0","15","true"
"2078","0","115","true","2078","0","15","true"
"2079","0","115","true","2079","0","15","true"
"2080","0","115","true","2080","0","15","true"
"2081","0","115","true","2081","0","15","true"
"2082","0","115","true","2082","0","15","true"
"2083","0","115","true","2083","0","15","true"
"2084","0","115","true","2084","0","15","true"
"2085","0","115","true","2085","0","15","true"
"2086","0","115","true","2086","0","15","true"
"2087","0","115","true","2087","0","15","true"
"2088","0","115","true","2088","0","15","true"
"2089","0","115","true","2089","0","15","true"
"2090","0","115","true","2090","0","15","true"
"2091","0","115","true","2091","0","15","true"
"2092","0","115","true","2092","0","15","true"
"2093","0","115","true","2093","0","15","true"
"2094","0","115","true","2094","0","15","true"
"2095","0","115","true","2095","0","15","true"
"2096","0","115","true","2096","0","15","true"
"2097","0","115","true","2097","0","15","true"
"2098","0","115","true","2098","0","15","true"
"2099","0","115","true","2099","0","15","true"
"2100","0","115","true","2100","0","15","true"
"2101","0","115","true","2101","0","15","true"
"2102","0","115","true","2102","0","15","true"
"2103","0","115","true","2103","0","15","true"
"2104","0","115","true","2104","0","15","true"
"2105","0","115","true","2105","0","15","true"
"2106","0","115","true","2106","0","15","true"
"2107","0","115","true","2107","0","15","true"
"2108","0","115","true","2108","0","15","true"
"2109","0","115","true","2109","0","15","true"
"2110","0","115","true","2110","0","15","true"
"2111","0","115","true","2111","0","15","true"
"2112","0","115","true","2112","0","15","true"
"2113","0","115","true","2113","0","15","true"
"2114","0","115","true","2114","0","15","true"
"2115","0","115","true","2115","0","15","true"
"2116","0","115","true","2116","0","15","true"
"2117","0","115","true","2117","0","15","true"
"2118","0","115","true","2118","0","15","true"
"2119","0","115","true","2119","0","15","true"
"2120","0","115","true","2120","0","15","true"
"2121","0","115","true","2121","0","15","true"
"2122","0","115","true","2122","0","15","true"
"2123","0","115","true","2123","0","15","true"
"2124","0","115","true","2124","0","15","true"
"2125","0","115","true","2125","0","15","true"
"2126","0","115","true","2126","0","15","true"
"2127","0","115","true","2127","0","15","true"
"2128","0","115","true","2128","0","15","true"
"2129","0","115","true","2129","0","15","true"
"2130","0","115","true","2130","0","15","true"
"2131","0","115","true","2131","0","15","true"
"2132","0","115","true","2132","0","15","true"
"2133","0","115","true","2133","0","15","true"
"2134","0","115","true","2134","0","15","true"
"2135","0","115","true","2135","0","15","true"
"2136","0","115","true","2136","0","15","true"
"2137","0","115","true","2137","0","15","true"
"2138","0","115","true","2138","0","15","true"
"2139","0","115","true","2139","0","15","true"
"2140","0","115","true","2140","0","15","true"
"2141","0","115","true","2141","0","15","true"
"2142","0","115","true","2142","0","15","true"
"2143","0","115","true","2143","0","15","true"
"2144","0","115","true","2144","0","15","true"
"2145","0","115","true","2145","0","15","true"
"2146","0","115","true","2146","0","15","true"
"2147","0","115","true","2147","0","15","true"
"2148","0","115","true","2148","0","15","true"
"2149","0","115","true","2149","0","15","true"
"2150","0","115","true","2150","0","15","true"
"2151","0","115","true","2151","0","15","true"
"2152","0","115","true","2152","0","15","true"
"2153","0","115","true","2153","0","15","true"
"2154","0","115","true","2154","0","15","true"
"2155","0","115","true","2155","0","15","true"
"2156","0","115","true","2156","0","15","true"
"2157","0","115","true","2157","0","15","true"
"2158","0","115","true","2158","0","15","true"
"2159","0","115","true","2159","0","15","true"
"2160","0","115","true","2160","0","15","true"
"2161","0","115","true","2161","0","15","true"
"2162","0","115","true","2162","0","15","true"
"2163","0","115","true","2163","0","15","true"
"2164","0","115","true","2164","0","15","true"
"2165","0","115","true","2165","0","15","true"
"2166","0","115","true","2166","0","15","true"
"2167","0","115","true","2167","0","15","true"
"2168","0","115","true","2168","0","15","true"
"2169","0","115","true","2169","0","15","true"
"2170","0","115","true","2170","0","15","true"
"2171","0","115","true","2171","0","15","true"
"2172","0","115","true","2172","0","15","true"
"2173","0","115","true","2173","0","15","true"
"2174","0","115","true","2174","0","15","true"
"2175","0","115","true","2175","0","15","true"
"2176","0","115","true","2176","0","15","true"
"2177","0","115","true","2177","0","15","true"
"2178","0","115","true","2178","0","15","true"
"2179","0","115","true","2179","0","15","true"
"2180","0","115","true","2180","0","15","true"
"2181","0","115","true","2181","0","15","true"
"2182","0","115","true","2182","0","15","true"
"2183","0","115","true","2183","0","15","true"
"2184","0","115","true","2184","0","15","true"
"2185","0","115","true","2185","0","15","true"
"2186","0","115","true","2186","0","15","true"
"2187","0","115","true","2187","0","15","true"
"2188","0","115","true","2188","0","15","true"
"2189","0","115","true","2189","0","15","true"
"2190","0","115","true","2190","0","15","true"
"2191","0","115","true","2191","0","15","true"
"2192","0","115","true","2192","0","15","true"
"2193","0","115","true","2193","0","15","true"
"2194","0","115","true","2194","0","15","true"
"2195","0","115","true","2195","0","15","true"
"2196","0","115","true","2196","0","15","true"
"2197","0","115","true","2197","0","15","true"
"2198","0","115","true","2198","0","15","true"
"2199","0","115","true","2199","0","15","true"
"2200","0","115","true","2200","0","15","true"
"2201","0","115","true","2201","0","15","true"
"2202","0","115","true","2202","0","15","true"
"2203","0","115","true","2203","0","15","true"
"2204","0","115","true","2204","0","15","true"
"2205","0","115","true","2205","0","15","true"
"2206","0","115","true","2206","0","15","true"
"2207","0","115","true","2207","0","15","true"
"2208","0","115","true","2208","0","15","true"
"2209","0","115","true","2209","0","15","true"
"2210","0","115","true","2210","0","15","true"
"2211","0","115","true","2211","0","15","true"
"2212","0","115","true","2212","0","15","true"
"2213","0","115","true","2213","0","15","true"
"2214","0","115","true","2214","0","15","true"
"2215","0","115","true","2215","0","15","true"
"2216","0","115","true","2216","0","15","true"
"2217","0","115","true","2217","0","15","true"
"2218","0","115","true","2218","0","15","true"
"2219","0","115","true","2219","0","15","true"
"2220","0","115","true","2220","0","15","true"
"2221","0","115","true","2221","0","15","true"
"2222","0","115","true","2222","0","15","true"
"2223","0","115","true","2223","0","15","true"
"2224","0","115","true","2224","0","15","true"
"2225","0","115","true","2225","0","15","true"
"2226","0","115","true","2226","0","15","true"
"2227","0","115","true","2227","0","15","true"
"2228","0","115","true","2228","0","15","true"
"2229","0","115","true","2229","0","15","true"
"2230","0","115","true","2230","0","15","true"
"2231","0","115","true","2231","0","15","true"
"2232","0","115","true","2232","0","15","true"
"2233","0","115","true","2233","0","15","true"
"2234","0","115","true","2234","0","15","true"
"2235","0","115","true","2235","0","15","true"
"2236","0","115","true","2236","0","15","true"
"2237","0","115","true","2237","0","15","true"
"2238","0","115","true","2238","0","15","true"
"2239","0","115","true","2239","0","15","true"
"2240","0","115","true","2240","0","15","true"
"2241","0","115","true","2241","0","15","true"
"2242","0","115","true","2242","0","15","true"
"2243","0","115","true","2243","0","15","true"
"2244","0","115","true","2244","0","15","true"
"2245","0","115","true","2245","0","15","true"
"2246","0","115","true","2246","0","15","true"
"2247","0","115","true","2247","0","15","true"
"2248","0","115","true","2248","0","15","true"
"2249","0","115","true","2249","0","15","true"
"2250","0","115","true","2250","0","15","true"
"2251","0","115","true","2251","0","15","true"
"2252","0","115","true","2252","0","15","true"
"2253","0","115","true","2253","0","15","true"
"2254","0","115","true","2254","0","15","true"
"2255","0","115","true","2255","0","15","true"
"2256","0","115","true","2256","0","15","true"
"2257","0","115","true","2257","0","15","true"
"2258","0","115","true","2258","0","15","true"
"2259","0","115","true","2259","0","15","true"
"2260","0","115","true","2260","0","15","true"
"2261","0","115","true","2261","0","15","true"
"2262","0","115","true","2262","0","15","true"
"2263","0","115","true","2263","0","15","true"
"2264","0","115","true","2264","0","15","true"
"2265","0","115","true","2265","0","15","true"
"2266","0","115","true","2266","0","15","true"
"2267","0","115","true","2267","0","15","true"
"2268","0","115","true","2268","0","15","true"
"2269","0","115","true","2269","0","15","true"
"2270","0","115","true","2270","0","15","true"
"2271","0","115","true","2271","0","15","true"
"2272","0","115","true","2272","0","15","true"
"2273","0","115","true","2273","0","15","true"
"2274","0","115","true","2274","0","15","true"
"2275","0","115","true","2275","0","15","true"
"2276","0","115","true","2276","0","15","true"
"2277","0","115","true","2277","0","15","true"
"2278","0","115","true","2278","0","15","true"
"2279","0","115","true","2279","0","15","true"
"2280","0","115","true","2280","0","15","true"
"2281","0","115","true","2281","0","15","true"
"2282","0","115","true","2282","0","15","true"
"2283","0","115","true","2283","0","15","true"
"2284","0","115","true","2284","0","15","true"
"2285","0","115","true","2285","0","15","true"
"2286","0","115","true","2286","0","15","true"
"2287","0","115","true","2287","0","15","true"
"2288","0","115","true","2288","0","15","true"
"2289","0","115","true","2289","0","15","true"
"2290","0","115","true","2290","0","15","true"
"2291","0","115","true","2291","0","15","true"
"2292","0","115","true","2292","0","15","true"
"2293","0","115","true","2293","0","15","true"
"2294","0","115","true","2294","0","15","true"
"2295","0","115","true","2295","0","15","true"
"2296","0","115","true","2296","0","15","true"
"2297","0","115","true","2297","0","15","true"
"2298","0","115","true","2298","0","15","true"
"2299","0","115","true","2299","0","15","true"
"2300","0","115","true","2300","0","15","true"
"2301","0","115","true","2301","0","15","true"
"2302","0","115","true","2302","0","15","true"
"2303","0","115","true","2303","0","15","true"
"2304","0","115","true","2304","0","15","true"
"2305","0","115","true","2305","0","15","true"
"2306","0","115","true","2306","0","15","true"
"2307","0","115","true","2307","0","15","true"
"2308","0","115","true","2308","0","15","true"
"2309","0","115","true","2309","0","15","true"
"2310","0","115","true","2310","0","15","true"
"2311","0","115","true","2311","0","15","true"
"2312","0","115","true","2312","0","15","true"
"2313","0","115","true","2313","0","15","true"
"2314","0","115","true","2314","0","15","true"
"2315","0","115","true","2315","0","15","true"
"2316","0","115","true","2316","0","15","true"
"2317","0","115","true","2317","0","15","true"
"2318","0","115","true","2318","0","15","true"
"2319","0","115","true","2319","0","15","true"
"2320","0","115","true","2320","0","15","true"
"2321","0","115","true","2321","0","15","true"
"2322","0","115","true","2322","0","15","true"
"2323","0","115","true","2323","0","15","true"
"2324","0","115","true","2324","0","15","true"
"2325","0","115","true","2325","0","15","true"
"2326","0","115","true","2326","0","15","true"
"2327","0","115","true","2327","0","15","true"
"2328","0","115","true","2328","0","15","true"
"2329","0","115","true","2329","0","15","true"
"2330","0","115","true","2330","0","15","true"
"2331","0","115","true","2331","0","15","true"
"2332","0","115","true","2332","0","15","true"
"2333","0","115","true","2333","0","15","true"
"2334","0","115","true","2334","0","15","true"
"2335","0","115","true","2335","0","15","true"
"2336","0","115","true","2336","0","15","true"
"2337","0","115","true","2337","0","15","true"
"2338","0","115","true","2338","0","15","true"
"2339","0","115","true","2339","0","15","true"
"2340","0","115","true","2340","0","15","true"
"2341","0","115","true","2341","0","15","true"
"2342","0","115","true","2342","0","15","true"
"2343","0","115","true","2343","0","15","true"
"2344","0","115","true","2344","0","15","true"
"2345","0","115","true","2345","0","15","true"
"2346","0","115","true","2346","0","15","true"
"2347","0","115","true","2347","0","15","true"
"2348","0","115","true","2348","0","15","true"
"2349","0","115","true","2349","0","15","true"
"2350","0","115","true","2350","0","15","true"
"2351","0","115","true","2351","0","15","true"
"2352","0","115","true","2352","0","15","true"
"2353","0","115","true","2353","0","15","true"
"2354","0","115","true","2354","0","15","true"
"2355","0","115","true","2355","0","15","true"
"2356","0","115","true","2356","0","15","true"
"2357","0","115","true","2357","0","15","true"
"2358","0","115","true","2358","0","15","true"
"2359","0","115","true","2359","0","15","true"
"2360","0","115","true","2360","0","15","true"
"2361","0","115","true","2361","0","15","true"
"2362","0","115","true","2362","0","15","true"
"2363","0","115","true","2363","0","15","true"
"2364","0","115","true","2364","0","15","true"
"2365","0","115","true","2365","0","15","true"
"2366","0","115","true","2366","0","15","true"
"2367","0","115","true","2367","0","15","true"
"2368","0","115","true","2368","0","15","true"
"2369","0","115","true","2369","0","15","true"
"2370","0","115","true","2370","0","15","true"
"2371","0","115","true","2371","0","15","true"
"2372","0","115","true","2372","0","15","true"
"2373","0","115","true","2373","0","15","true"
"2374","0","115","true","2374","0","15","true"
"2375","0","115","true","2375","0","15","true"
"2376","0","115","true","2376","0","15","true"
"2377","0","115","true","2377","0","15","true"
"2378","0","115","true","2378","0","15","true"
"2379","0","115","true","2379","0","15","true"
"2380","0","115","true","2380","0","15","true"
"2381","0","115","true","2381","0","15","true"
"2382","0","115","true","2382","0","15","true"
"2383","0","115","true","2383","0","15","true"
"2384","0","115","true","2384","0","15","true"
"2385","0","115","true","2385","0","15","true"
"2386","0","115","true","2386","0","15","true"
"2387","0","115","true","2387","0","15","true"
"2388","0","115","true","2388","0","15","true"
"2389","0","115","true","2389","0","15","true"
"2390","0","115","true","2390","0","15","true"
"2391","0","115","true","2391","0","15","true"
"2392","0","115","true","2392","0","15","true"
"2393","0","115","true","2393","0","15","true"
"2394","0","115","true","2394","0","15","true"
"2395","0","115","true","2395","0","15","true"
"2396","0","115","true","2396","0","15","true"
"2397","0","115","true","2397","0","15","true"
"2398","0","115","true","2398","0","15","true"
"2399","0","115","true","2399","0","15","true"
"2400","0","115","true","2400","0","15","true"
"2401","0","115","true","2401","0","15","true"
"2402","0","115","true","2402","0","15","true"
"2403","0","115","true","2403","0","15","true"
"2404","0","115","true","2404","0","15","true"
"2405","0","115","true","2405","0","15","true"
"2406","0","115","true","2406","0","15","true"
"2407","0","115","true","2407","0","15","true"
"2408","0","115","true","2408","0","15","true"
"2409","0","115","true","2409","0","15","true"
"2410","0","115","true","2410","0","15","true"
"2411","0","115","true","2411","0","15","true"
"2412","0","115","true","2412","0","15","true"
"2413","0","115","true","2413","0","15","true"
"2414","0","115","true","2414","0","15","true"
"2415","0","115","true","2415","0","15","true"
"2416","0","115","true","2416","0","15","true"
"2417","0","115","true","2417","0","15","true"
"2418","0","115","true","2418","0","15","true"
"2419","0","115","true","2419","0","15","true"
"2420","0","115","true","2420","0","15","true"
"2421","0","115","true","2421","0","15","true"
"2422","0","115","true","2422","0","15","true"
"2423","0","115","true","2423","0","15","true"
"2424","0","115","true","2424","0","15","true"
"2425","0","115","true","2425","0","15","true"
"2426","0","115","true","2426","0","15","true"
"2427","0","115","true","2427","0","15","true"
"2428","0","115","true","2428","0","15","true"
"2429","0","115","true","2429","0","15","true"
"2430","0","115","true","2430","0","15","true"
"2431","0","115","true","2431","0","15","true"
"2432","0","115","true","2432","0","15","true"
"2433","0","115","true","2433","0","15","true"
"2434","0","115","true","2434","0","15","true"
"2435","0","115","true","2435","0","15","true"
"2436","0","115","true","2436","0","15","true"
"2437","0","115","true","2437","0","15","true"
"2438","0","115","true","2438","0","15","true"
"2439","0","115","true","2439","0","15","true"
"2440","0","115","true","2440","0","15","true"
"2441","0","115","true","2441","0","15","true"
"2442","0","115","true","2442","0","15","true"
"2443","0","115","true","2443","0","15","true"
"2444","0","115","true","2444","0","15","true"
"2445","0","115","true","2445","0","15","true"
"2446","0","115","true","2446","0","15","true"
"2447","0","115","true","2447","0","15","true"
"2448","0","115","true","2448","0","15","true"
"2449","0","115","true","2449","0","15","true"
"2450","0","115","true","2450","0","15","true"
"2451","0","115","true","2451","0","15","true"
"2452","0","115","true","2452","0","15","true"
"2453","0","115","true","2453","0","15","true"
"2454","0","115","true","2454","0","15","true"
"2455","0","115","true","2455","0","15","true"
"2456","0","115","true","2456","0","15","true"
"2457","0","115","true","2457","0","15","true"
"2458","0","115","true","2458","0","15","true"
"2459","0","115","true","2459","0","15","true"
"2460","0","115","true","2460","0","15","true"
"2461","0","115","true","2461","0","15","true"
"2462","0","115","true","2462","0","15","true"
"2463","0","115","true","2463","0","15","true"
"2464","0","115","true","2464","0","15","true"
"2465","0","115","true","2465","0","15","true"
"2466","0","115","true","2466","0","15","true"
"2467","0","115","true","2467","0","15","true"
"2468","0","115","true","2468","0","15","true"
"2469","0","115","true","2469","0","15","true"
"2470","0","115","true","2470","0","15","true"
"2471","0","115","true","2471","0","15","true"
"2472","0","115","true","2472","0","15","true"
"2473","0","115","true","2473","0","15","true"
"2474","0","115","true","2474","0","15","true"
"2475","0","115","true","2475","0","15","true"
"2476","0","115","true","2476","0","15","true"
"2477","0","115","true","2477","0","15","true"
"2478","0","115","true","2478","0","15","true"
"2479","0","115","true","2479","0","15","true"
"2480","0","115","true","2480","0","15","true"
"2481","0","115","true","2481","0","15","true"
"2482","0","115","true","2482","0","15","true"
"2483","0","115","true","2483","0","15","true"
"2484","0","115","true","2484","0","15","true"
"2485","0","115","true","2485","0","15","true"
"2486","0","115","true","2486","0","15","true"
"2487","0","115","true","2487","0","15","true"
"2488","0","115","true","2488","0","15","true"
"2489","0","115","true","2489","0","15","true"
"2490","0","115","true","2490","0","15","true"
"2491","0","115","true","2491","0","15","true"
"2492","0","115","true","2492","0","15","true"
"2493","0","115","true","2493","0","15","true"
"2494","0","115","true","2494","0","15","true"
"2495","0","115","true","2495","0","15","true"
"2496","0","115","true","2496","0","15","true"
"2497","0","115","true","2497","0","15","true"
"2498","0","115","true","2498","0","15","true"
"2499","0","115","true","2499","0","15","true"
"2500","0","115","true","2500","0","15","true"
"2501","0","115","true","2501","0","15","true"
"2502","0","115","true","2502","0","15","true"
"2503","0","115","true","2503","0","15","true"
"2504","0","115","true","2504","0","15","true"
"2505","0","115","true","2505","0","15","true"
"2506","0","115","true","2506","0","15","true"
"2507","0","115","true","2507","0","15","true"
"2508","0","115","true","2508","0","15","true"
"2509","0","115","true","2509","0","15","true"
"2510","0","115","true","2510","0","15","true"
"2511","0","115","true","2511","0","15","true"
"2512","0","115","true","2512","0","15","true"
"2513","0","115","true","2513","0","15","true"
"2514","0","115","true","2514","0","15","true"
"2515","0","115","true","2515","0","15","true"
"2516","0","115","true","2516","0","15","true"
"2517","0","115","true","2517","0","15","true"
"2518","0","115","true","2518","0","15","true"
"2519","0","115","true","2519","0","15","true"
"2520","0","115","true","2520","0","15","true"
"2521","0","115","true","2521","0","15","true"
"2522","0","115","true","2522","0","15","true"
"2523","0","115","true","2523","0","15","true"
"2524","0","115","true","2524","0","15","true"
"2525","0","115","true","2525","0","15","true"
"2526","0","115","true","2526","0","15","true"
"2527","0","115","true","2527","0","15","true"
"2528","0","115","true","2528","0","15","true"
"2529","0","115","true","2529","0","15","true"
"2530","0","115","true","2530","0","15","true"
"2531","0","115","true","2531","0","15","true"
"2532","0","115","true","2532","0","15","true"
"2533","0","115","true","2533","0","15","true"
"2534","0","115","true","2534","0","15","true"
"2535","0","115","true","2535","0","15","true"
"2536","0","115","true","2536","0","15","true"
"2537","0","115","true","2537","0","15","true"
"2538","0","115","true","2538","0","15","true"
"2539","0","115","true","2539","0","15","true"
"2540","0","115","true","2540","0","15","true"
"2541","0","115","true","2541","0","15","true"
"2542","0","115","true","2542","0","15","true"
"2543","0","115","true","2543","0","15","true"
"2544","0","115","true","2544","0","15","true"
"2545","0","115","true","2545","0","15","true"
"2546","0","115","true","2546","0","15","true"
"2547","0","115","true","2547","0","15","true"
"2548","0","115","true","2548","0","15","true"
"2549","0","115","true","2549","0","15","true"
"2550","0","115","true","2550","0","15","true"
"2551","0","115","true","2551","0","15","true"
"2552","0","115","true","2552","0","15","true"
"2553","0","115","true","2553","0","15","true"
"2554","0","115","true","2554","0","15","true"
"2555","0","115","true","2555","0","15","true"
"2556","0","115","true","2556","0","15","true"
"2557","0","115","true","2557","0","15","true"
"2558","0","115","true","2558","0","15","true"
"2559","0","115","true","2559","0","15","true"
"2560","0","115","true","2560","0","15","true"
"2561","0","115","true","2561","0","15","true"
"2562","0","115","true","2562","0","15","true"
"2563","0","115","true","2563","0","15","true"
"2564","0","115","true","2564","0","15","true"
"2565","0","115","true","2565","0","15","true"
"2566","0","115","true","2566","0","15","true"
"2567","0","115","true","2567","0","15","true"
"2568","0","115","true","2568","0","15","true"
"2569","0","115","true","2569","0","15","true"
"2570","0","115","true","2570","0","15","true"
"2571","0","115","true","2571","0","15","true"
"2572","0","115","true","2572","0","15","true"
"2573","0","115","true","2573","0","15","true"
"2574","0","115","true","2574","0","15","true"
"2575","0","115","true","2575","0","15","true"
"2576","0","115","true","2576","0","15","true"
"2577","0","115","true","2577","0","15","true"
"2578","0","115","true","2578","0","15","true"
"2579","0","115","true","2579","0","15","true"
"2580","0","115","true","2580","0","15","true"
"2581","0","115","true","2581","0","15","true"
"2582","0","115","true","2582","0","15","true"
"2583","0","115","true","2583","0","15","true"
"2584","0","115","true","2584","0","15","true"
"2585","0","115","true","2585","0","15","true"
"2586","0","115","true","2586","0","15","true"
"2587","0","115","true","2587","0","15","true"
"2588","0","115","true","2588","0","15","true"
"2589","0","115","true","2589","0","15","true"
"2590","0","115","true","2590","0","15","true"
"2591","0","115","true","2591","0","15","true"
"2592","0","115","true","2592","0","15","true"
"2593","0","115","true","2593","0","15","true"
"2594","0","115","true","2594","0","15","true"
"2595","0","115","true","2595","0","15","true"
"2596","0","115","true","2596","0","15","true"
"2597","0","115","true","2597","0","15","true"
"2598","0","115","true","2598","0","15","true"
"2599","0","115","true","2599","0","15","true"
"2600","0","115","true","2600","0","15","true"
"2601","0","115","true","2601","0","15","true"
"2602","0","115","true","2602","0","15","true"
"2603","0","115","true","2603","0","15","true"
"2604","0","115","true","2604","0","15","true"
"2605","0","115","true","2605","0","15","true"
"2606","0","115","true","2606","0","15","true"
"2607","0","115","true","2607","0","15","true"
"2608","0","115","true","2608","0","15","true"
"2609","0","115","true","2609","0","15","true"
"2610","0","115","true","2610","0","15","true"
"2611","0","115","true","2611","0","15","true"
"2612","0","115","true","2612","0","15","true"
"2613","0","115","true","2613","0","15","true"
"2614","0","115","true","2614","0","15","true"
"2615","0","115","true","2615","0","15","true"
"2616","0","115","true","2616","0","15","true"
"2617","0","115","true","2617","0","15","true"
"2618","0","115","true","2618","0","15","true"
"2619","0","115","true","2619","0","15","true"
"2620","0","115","true","2620","0","15","true"
"2621","0","115","true","2621","0","15","true"
"2622","0","115","true","2622","0","15","true"
"2623","0","115","true","2623","0","15","true"
"2624","0","115","true","2624","0","15","true"
"2625","0","115","true","2625","0","15","true"
"2626","0","115","true","2626","0","15","true"
"2627","0","115","true","2627","0","15","true"
"2628","0","115","true","2628","0","15","true"
"2629","0","115","true","2629","0","15","true"
"2630","0","115","true","2630","0","15","true"
"2631","0","115","true","2631","0","15","true"
"2632","0","115","true","2632","0","15","true"
"2633","0","115","true","2633","0","15","true"
"2634","0","115","true","2634","0","15","true"
"2635","0","115","true","2635","0","15","true"
"2636","0","115","true","2636","0","15","true"
"2637","0","115","true","2637","0","15","true"
"2638","0","115","true","2638","0","15","true"
"2639","0","115","true","2639","0","15","true"
"2640","0","115","true","2640","0","15","true"
"2641","0","115","true","2641","0","15","true"
"2642","0","115","true","2642","0","15","true"
"2643","0","115","true","2643","0","15","true"
"2644","0","115","true","2644","0","15","true"
"2645","0","115","true","2645","0","15","true"
"2646","0","115","true","2646","0","15","true"
"2647","0","115","true","2647","0","15","true"
"2648","0","115","true","2648","0","15","true"
"2649","0","115","true","2649","0","15","true"
"2650","0","115","true","2650","0","15","true"
"2651","0","115","true","2651","0","15","true"
"2652","0","115","true","2652","0","15","true"
"2653","0","115","true","2653","0","15","true"
"2654","0","115","true","2654","0","15","true"
"2655","0","115","true","2655","0","15","true"
"2656","0","115","true","2656","0","15","true"
"2657","0","115","true","2657","0","15","true"
"2658","0","115","true","2658","0","15","true"
"2659","0","115","true","2659","0","15","true"
"2660","0","115","true","2660","0","15","true"
"2661","0","115","true","2661","0","15","true"
"2662","0","115","true","2662","0","15","true"
"2663","0","115","true","2663","0","15","true"
"2664","0","115","true","2664","0","15","true"
"2665","0","115","true","2665","0","15","true"
"2666","0","115","true","2666","0","15","true"
"2667","0","115","true","2667","0","15","true"
"2668","0","115","true","2668","0","15","true"
"2669","0","115","true","2669","0","15","true"
"2670","0","115","true","2670","0","15","true"
"2671","0","115","true","2671","0","15","true"
"2672","0","115","true","2672","0","15","true"
"2673","0","115","true","2673","0","15","true"
"2674","0","115","true","2674","0","15","true"
"2675","0","115","true","2675","0","15","true"
"2676","0","115","true","2676","0","15","true"
"2677","0","115","true","2677","0","15","true"
"2678","0","115","true","2678","0","15","true"
"2679","0","115","true","2679","0","15","true"
"2680","0","115","true","2680","0","15","true"
